日期,开盘价,收盘价,最高价,最低价,成交额,成交量,涨跌幅,涨跌额,涨跌率
20220908,1.605,1.515,1.62,0.005,115490752.4,115490752,0.00%,-0.06,-3.81%
20220909,1.62,1.61,1.725,1.535,114015126.3,114015126,0.00%,0.095,6.27%
20220913,1.61,1.62,1.7,1.1,123375456.5,123375456,0.00%,0.01,0.62%
20220914,1.63,1.615,1.66,1.505,121042988.7,121042989,0.00%,-0.005,-0.31%
20220915,1.63,1.575,1.64,1.355,119213605.7,119213606,0.00%,-0.04,-2.48%
20220916,1.63,1.75,1.85,1.6,119236775.3,119236775,0.00%,0.175,11.11%
20220919,1.75,1.705,1.855,0.555,116017853.2,116017853,0.00%,-0.045,-2.57%
20220920,1.84,1.71,1.87,1.655,119349453,119349453,0.00%,0.005,0.29%
20220921,1.795,1.725,1.95,1.66,120803332.9,120803333,0.00%,0.015,0.88%
20220922,1.75,1.725,1.76,1.5,122547321.4,122547321,0.00%,0,0.00%
20220923,1.73,1.865,1.95,1.5,124937897.5,124937898,0.00%,0.14,8.12%
20220926,1.875,2.07,2.4,1.22,122612228,122612228,0.00%,0.205,10.99%
20220927,2.55,2.245,3.5,1.6,128997328.7,128997329,0.00%,0.175,8.45%
20220928,2.98,2.56,2.99,2.05,129067819.4,129067819,0.00%,0.315,14.03%
20220929,3.25,3.465,3.98,2.85,114009702.4,114009702,0.00%,0.905,35.35%
20220930,3.465,3.18,3.745,1.8,112824194,112824194,0.00%,-0.285,-8.23%
20221010,1.9,2.315,2.62,1.8,147264703.3,147264703,0.00%,-0.865,-27.20%
20221011,2,1.77,2.05,1.16,129757264.5,129757264,0.00%,-0.545,-23.54%
20221012,1.79,1.62,1.85,1.3,122020834.5,122020834,0.00%,-0.15,-8.47%
20221013,1.74,1.47,1.745,1.3,118947378.5,118947378,0.00%,-0.15,-9.26%
20221014,1.65,1.61,1.725,1.45,116135073.1,116135073,0.00%,0.14,9.52%
20221017,1.65,1.59,1.74,1.23,126112875.4,126112875,0.00%,-0.02,-1.24%
20221018,1.65,1.535,1.68,1.305,121681506,121681506,0.00%,-0.055,-3.46%
20221019,1.65,1.53,1.665,1.41,119376925.6,119376926,0.00%,-0.005,-0.33%
20221020,1.63,1.505,1.635,1.4,119234273.2,119234273,0.00%,-0.025,-1.63%
20221021,1.63,1.665,1.77,1.555,118739666.8,118739667,0.00%,0.16,10.63%
20221024,1.72,1.715,1.94,1.3,133627395.9,133627396,0.00%,0.05,3.00%
20221025,2.23,2.42,3.2,1.36,129647774.9,129647775,0.00%,0.705,41.11%
20221026,2.5,2.105,2.595,1.955,125528966.8,125528967,0.00%,-0.315,-13.02%
20221027,2.18,1.9,2.18,1.805,124848849.8,124848850,0.00%,-0.205,-9.74%
20221028,2.09,2.09,2.255,1.8,125541017,125541017,0.00%,0.19,10.00%
20221031,2.05,2.16,2.29,1.3,131138559.6,131138560,0.00%,0.07,3.35%
20221101,2.2,2.005,2.25,1.8,129710029.3,129710029,0.00%,-0.155,-7.18%
20221102,1.95,1.735,1.965,1.6,128272504.8,128272505,0.00%,-0.27,-13.47%
20221103,1.63,1.61,1.705,1.57,121686812.2,121686812,0.00%,-0.125,-7.20%
20221104,1.69,1.73,1.8,1.46,120692527.8,120692528,0.00%,0.12,7.45%
20221107,1.71,1.825,1.9,1.7,123825475.7,123825476,0.00%,0.095,5.49%
20221108,2,1.835,2.14,1.36,126588409.2,126588409,0.00%,0.01,0.55%
20221109,2.1,1.755,2.16,1.68,125429017.3,125429017,0.00%,-0.08,-4.36%
20221110,1.88,1.785,1.885,1.735,123403777.8,123403778,0.00%,0.03,1.71%
20221111,1.82,1.915,2,1.75,123892494.9,123892495,0.00%,0.13,7.28%
20221114,1.97,2.005,2.08,1.81,129900787.9,129900788,0.00%,0.09,4.70%
20221115,2.4,2.14,2.45,1.855,128601924.6,128601925,0.00%,0.135,6.73%
20221116,2.195,2.205,2.29,1.6,130340662,130340662,0.00%,0.065,3.04%
20221117,2.2,1.965,2.25,1.8,129541435.5,129541436,0.00%,-0.24,-10.88%
20221118,2,1.96,2.04,1.81,126709118,126709118,0.00%,-0.005,-0.25%
20221121,1.98,1.925,2.2,1,123560065.3,123560065,0.00%,-0.035,-1.79%
20221122,1.95,1.72,2,0.81,123028942,123028942,0.00%,-0.205,-10.65%
20221123,1.94,1.615,1.995,1.42,122437549.7,122437550,0.00%,-0.105,-6.10%
20221124,1.94,1.665,1.95,1.5,121862800.2,121862800,0.00%,0.05,3.10%
20221125,1.94,1.905,2.05,1.7,120693215.1,120693215,0.00%,0.24,14.41%
20221128,1.9,1.96,2.39,1.33,123885924,123885924,0.00%,0.055,2.89%
20221129,2.85,3.415,4.7,2.66,122285399.2,122285399,0.00%,1.455,74.23%
20221130,3,2.6,3.7,0.1,125349889.6,125349890,0.00%,-0.815,-23.87%
20221201,2.49,1.77,2.49,1.31,126257261.9,126257262,0.00%,-0.83,-31.92%
20221202,1.99,1.86,2.2,1.71,125585646.5,125585646,0.00%,0.09,5.08%
20221205,1.875,1.745,1.9,0.01,126320217.4,126320217,0.00%,-0.115,-6.18%
20221206,1.88,1.765,1.92,1.65,124779295.1,124779295,0.00%,0.02,1.15%
20221207,1.89,1.765,1.945,1.615,124143959.4,124143959,0.00%,0,0.00%
20221208,1.89,1.73,1.93,1.35,123528478.2,123528478,0.00%,-0.035,-1.98%
20221209,1.88,1.9,2.445,1.5,123405875.8,123405876,0.00%,0.17,9.83%
20221212,1.89,1.99,2.145,1.78,128478389.3,128478389,0.00%,0.09,4.74%
20221213,2.13,1.965,2.19,1,128520842.2,128520842,0.00%,-0.025,-1.26%
20221214,2.25,2.005,2.3,1.8,129210753.6,129210754,0.00%,0.04,2.04%
20221215,1.95,1.96,2.2,1.7,125430978.7,125430979,0.00%,-0.045,-2.24%
20221216,2.145,2.17,2.7,1.8,125406156.2,125406156,0.00%,0.21,10.71%
20221219,2.15,2.205,2.5,1.255,125733633,125733633,0.00%,0.035,1.61%
20221220,2.3,2.065,2.49,1.26,124379881.3,124379881,0.00%,-0.14,-6.35%
20221221,2.445,2.005,2.45,1.7,123395722.3,123395722,0.00%,-0.06,-2.91%
20221222,2.3,1.97,2.4,1.3,127675417.9,127675418,0.00%,-0.035,-1.75%
20221223,2.285,3.495,5.2,2.1,131816576.9,131816577,0.00%,1.525,77.41%
20221226,3.45,3.24,4.9,0.115,136170108.6,136170109,0.00%,-0.255,-7.30%
20221227,4.2,3.515,5.51,2.5,137247122.6,137247123,0.00%,0.275,8.49%
20221228,4.49,4.935,5.505,3.705,130260664.6,130260665,0.00%,1.42,40.40%
20221229,4.935,4.94,5.5,2,123928356.2,123928356,0.00%,0.005,0.10%
20221230,4.99,3.73,4.99,2.5,121842354.9,121842355,0.00%,-1.21,-24.49%
20230103,2.55,2.8,5.335,2.3,142406510.6,142406511,0.00%,-0.93,-24.93%
20230104,2.5,2.23,2.55,1.205,140078937.8,140078938,0.00%,-0.57,-20.36%
20230105,2.35,1.99,2.35,1.78,138884586.9,138884587,0.00%,-0.24,-10.76%
20230106,2.05,2.08,2.2,1.605,134649732.2,134649732,0.00%,0.09,4.52%
20230109,2.1,2.08,2.22,1.66,128269166.2,128269166,0.00%,0,0.00%
20230110,2.08,2.28,2.35,2.05,132272910.6,132272911,0.00%,0.2,9.62%
20230111,2.49,2.235,2.7,1.7,134625988.6,134625989,0.00%,-0.045,-1.97%
20230112,2.35,2.13,2.355,1.73,132732666.4,132732666,0.00%,-0.105,-4.70%
20230113,2.135,2.33,2.45,1.7,135097750.3,135097750,0.00%,0.2,9.39%
20230116,2.45,2.725,2.83,1.7,135154819.4,135154819,0.00%,0.395,16.95%
20230117,3.12,3.36,3.58,2.9,131937417.3,131937417,0.00%,0.635,23.30%
20230118,3.48,2.8,3.61,0.01,118893582.2,118893582,0.00%,-0.56,-16.67%
20230119,3.2,1.825,3.2,1.135,109867141.9,109867142,0.00%,-0.975,-34.82%
20230120,2.395,3.005,4.85,2.1,109001242.6,109001243,0.00%,1.18,64.66%
20230130,2.48,2.855,4.03,2.4,154183246.6,154183247,0.00%,-0.15,-4.99%
20230131,2.99,2.585,2.995,1.18,142631066.8,142631067,0.00%,-0.27,-9.46%
20230201,2.65,2.17,2.65,1.72,139689847,139689847,0.00%,-0.415,-16.05%
20230202,2.19,1.9,2.19,1.8,133989732.1,133989732,0.00%,-0.27,-12.44%
20230203,1.99,1.93,2.08,1.82,128726198.8,128726199,0.00%,0.03,1.58%
20230206,2.05,2.195,2.45,1.95,138070215.5,138070216,0.00%,0.265,13.73%
20230207,2.4,2.8,2.985,2.2,136387871.5,136387872,0.00%,0.605,27.56%
20230208,2.95,2.72,2.99,2.6,134624585.6,134624586,0.00%,-0.08,-2.86%
20230209,2.62,2.095,2.62,1.65,133481701.5,133481702,0.00%,-0.625,-22.98%
20230210,2.255,2.065,2.255,2,131163453.6,131163454,0.00%,-0.03,-1.43%
20230213,2.04,2.065,2.2,1.51,140485657.8,140485658,0.00%,0,0.00%
20230214,2.25,1.945,2.285,1.55,140492899.2,140492899,0.00%,-0.12,-5.81%
20230215,2.29,2.1,2.29,2,138885820.3,138885820,0.00%,0.155,7.97%
20230216,2.245,2.365,2.49,2.105,135853815.6,135853816,0.00%,0.265,12.62%
20230217,2.99,3.195,4,2.5,134528352.3,134528352,0.00%,0.83,35.10%
20230220,2.795,2.465,2.795,1.95,141321275.9,141321276,0.00%,-0.73,-22.85%
20230221,2.585,2.275,2.59,2.05,142002764.5,142002764,0.00%,-0.19,-7.71%
20230222,2.4,2.12,2.44,1.935,141741205.1,141741205,0.00%,-0.155,-6.81%
20230223,2.28,2.125,2.28,1.81,141686908.3,141686908,0.00%,0.005,0.24%
20230224,2.3,2.72,3.65,2.155,142191873.7,142191874,0.00%,0.595,28.00%
20230227,2.95,5.17,5.5,2.9,142087292.1,142087292,0.00%,2.45,90.07%
20230228,4.2,3.8,5.325,1.1,142216052.2,142216052,0.00%,-1.37,-26.50%
20230301,2.55,2.26,2.6,1.85,139562958.9,139562959,0.00%,-1.54,-40.53%
20230302,2.18,1.92,2.26,1.3,134005800.3,134005800,0.00%,-0.34,-15.04%
20230303,1.99,1.84,1.99,1.38,127012237,127012237,0.00%,-0.08,-4.17%
20230306,1.945,1.76,1.99,1.5,133008945.7,133008946,0.00%,-0.08,-4.35%
20230307,2.15,1.76,2.15,1.525,132886174.7,132886175,0.00%,0,0.00%
20230308,1.995,1.89,2.01,1.655,134358541.8,134358542,0.00%,0.13,7.39%
20230309,1.98,1.8,1.98,1.405,134488252.9,134488253,0.00%,-0.09,-4.76%
20230310,2.085,2.115,2.31,1.85,132205962.8,132205963,0.00%,0.315,17.50%
20230313,2.14,2.115,2.28,1.92,138558498.4,138558498,0.00%,0,0.00%
20230314,2.285,2.2,2.415,2.105,138557781.8,138557782,0.00%,0.085,4.02%
20230315,2.5,2.365,2.625,2.25,137049469.8,137049470,0.00%,0.165,7.50%
20230316,2.5,2.445,2.55,1.35,135287993.2,135287993,0.00%,0.08,3.38%
20230317,2.5,2.42,2.635,1.92,132213778.3,132213778,0.00%,-0.025,-1.02%
20230320,2.48,2.39,2.54,2.22,136852537.5,136852538,0.00%,-0.03,-1.24%
20230321,2.59,2.46,2.69,2.35,135062275.4,135062275,0.00%,0.07,2.93%
20230322,2.545,2.3,2.545,2.25,137174092.3,137174092,0.00%,-0.16,-6.50%
20230323,2.3,2.115,2.335,2.02,138803463.4,138803463,0.00%,-0.185,-8.04%
20230324,2.18,2.65,3.3,2.005,142475058.5,142475058,0.00%,0.535,25.30%
20230327,2.4,2.795,3.5,1.5,151738651.5,151738652,0.00%,0.145,5.47%
20230328,3,3.045,3.72,2.8,154252096.8,154252097,0.00%,0.25,8.94%
20230329,3.5,4.845,5.5,3.4,154801860.9,154801861,0.00%,1.8,59.11%
20230330,5.2,5.465,5.5,5.02,163810428.3,163810428,0.00%,0.62,12.80%
20230331,4.995,7.825,8.5,4.79,155477425.7,155477426,0.00%,2.36,43.18%
20230403,2.98,4.115,5,2.005,150182451.8,150182452,0.00%,-3.71,-47.41%
20230404,3.57,2.295,3.59,0.105,142942548.4,142942548,0.00%,-1.82,-44.23%
20230406,2.28,2.165,2.35,2,144229420.4,144229420,0.00%,-0.13,-5.66%
20230407,2.34,2.1,2.38,1.65,140232043.4,140232043,0.00%,-0.065,-3.00%
20230410,2.32,2.035,2.32,1.7,140823718.6,140823719,0.00%,-0.065,-3.10%
20230411,2.28,1.94,2.28,1.62,138945254.2,138945254,0.00%,-0.095,-4.67%
20230412,2.17,1.83,2.17,1.51,130356032,130356032,0.00%,-0.11,-5.67%
20230413,2.05,1.67,2.05,1.25,129507845.7,129507846,0.00%,-0.16,-8.74%
20230414,2,2.045,2.4,1.8,129746688,129746688,0.00%,0.375,22.46%
20230417,2.28,1.9,2.5,0.1,135512371.8,135512372,0.00%,-0.145,-7.09%
20230418,2.2,1.89,2.38,1.61,132527821.9,132527822,0.00%,-0.01,-0.53%
20230419,2.25,2.025,2.275,1.905,130019229.5,130019230,0.00%,0.135,7.14%
20230420,2.15,2.37,2.595,2.02,132574027.2,132574027,0.00%,0.345,17.04%
20230421,2.395,2.73,2.98,2.3,130593808.9,130593809,0.00%,0.36,15.19%
20230424,2.78,1.88,2.85,0.015,132713258.3,132713258,0.00%,-0.85,-31.14%
20230425,2.195,1.935,2.295,1.83,129402928.9,129402929,0.00%,0.055,2.93%
20230426,1.995,1.88,2.31,1.335,126183672.1,126183672,0.00%,-0.055,-2.84%
20230427,2.6,1.85,2.9,1.5,123545076.6,123545077,0.00%,-0.03,-1.60%
20230428,2.75,2.12,2.75,1.61,120240036,120240036,0.00%,0.27,14.59%
20230504,2.25,2.055,2.25,1.99,150270290.2,150270290,0.00%,-0.065,-3.07%
20230505,2.2,2.13,2.295,1.875,146917565.9,146917566,0.00%,0.075,3.65%
20230508,2.095,1.94,2.1,1.615,141591065.9,141591066,0.00%,-0.19,-8.92%
20230509,2.035,1.77,2.035,1.415,135471657.5,135471658,0.00%,-0.17,-8.76%
20230510,1.895,1.66,1.935,1.5,130758404.4,130758404,0.00%,-0.11,-6.21%
20230511,1.89,1.68,1.95,1.6,137698045.7,137698046,0.00%,0.02,1.20%
20230512,1.9,1.935,2.005,1.75,135744579.2,135744579,0.00%,0.255,15.18%
20230515,1.935,1.995,2.095,1.82,138604556.4,138604556,0.00%,0.06,3.10%
20230516,2.045,1.935,2.05,1.6,136562934.8,136562935,0.00%,-0.06,-3.01%
20230517,1.99,1.87,2.005,1.805,133144035.8,133144036,0.00%,-0.065,-3.36%
20230518,1.97,1.8,1.97,1.615,135056255.8,135056256,0.00%,-0.07,-3.74%
20230519,1.9,1.885,1.97,1.82,134359128,134359128,0.00%,0.085,4.72%
20230522,1.92,1.84,1.92,1.705,135357036.8,135357037,0.00%,-0.045,-2.39%
20230523,1.89,1.845,1.975,1.785,134441243.5,134441244,0.00%,0.005,0.27%
20230524,2.04,1.91,2.04,1.75,135012898.6,135012899,0.00%,0.065,3.52%
20230525,1.9,1.995,2.2,1.55,135915484.5,135915484,0.00%,0.085,4.45%
20230526,2.1,2.03,2.295,1.7,132643445.1,132643445,0.00%,0.035,1.75%
20230529,2.095,1.895,2.27,1,138628209.9,138628210,0.00%,-0.135,-6.65%
20230530,2.55,2.3,2.575,2.06,135518502.9,135518503,0.00%,0.405,21.37%
20230531,2.35,2.03,2.39,1.4,134827144.7,134827145,0.00%,-0.27,-11.74%
20230601,1.88,1.99,2.195,1.765,138487884.5,138487884,0.00%,-0.04,-1.97%
20230602,1.98,2.01,2.1,1.8,140218643.2,140218643,0.00%,0.02,1.01%
20230605,1.98,1.92,2,1.865,141391333,141391333,0.00%,-0.09,-4.48%
20230606,1.97,1.865,1.97,1.21,134779909.2,134779909,0.00%,-0.055,-2.86%
20230607,1.88,1.84,1.945,1.75,132204354.2,132204354,0.00%,-0.025,-1.34%
20230608,1.88,1.87,1.95,1.805,133209809,133209809,0.00%,0.03,1.63%
20230609,1.95,1.995,2.07,1.85,131191668.5,131191668,0.00%,0.125,6.68%
20230612,1.95,1.965,2.035,1.605,132169409,132169409,0.00%,-0.03,-1.50%
20230613,2.105,1.96,2.125,1.85,134767865.3,134767865,0.00%,-0.005,-0.25%
20230614,1.975,1.875,1.985,1.5,135097413.2,135097413,0.00%,-0.085,-4.34%
20230615,1.93,1.88,1.98,1.805,135608908,135608908,0.00%,0.005,0.27%
20230616,2.04,2.195,2.335,1.955,137942728,137942728,0.00%,0.315,16.76%
20230619,2.3,2.265,2.535,1.95,139259859.4,139259859,0.00%,0.07,3.19%
20230620,2.385,2.1,2.45,2,133838995,133838995,0.00%,-0.165,-7.28%
20230621,2.25,2.21,2.37,2.03,132324403.5,132324404,0.00%,0.11,5.24%
20230626,2.3,2.23,2.395,1.815,158707854.6,158707855,0.00%,0.02,0.90%
20230627,2.3,2.435,2.7,2.25,157323085.9,157323086,0.00%,0.205,9.19%
20230628,2.9,3.755,4.18,2.9,150912877.2,150912877,0.00%,1.32,54.21%
20230629,4.95,6.035,7,3.3,136509626,136509626,0.00%,2.28,60.72%
20230630,5.5,3.68,5.5,2.8,135080803.1,135080803,0.00%,-2.355,-39.02%
20230703,2.59,2.66,3.01,1.9,148455760.8,148455761,0.00%,-1.02,-27.72%
20230704,2.45,2.115,2.63,1.905,141772914.2,141772914,0.00%,-0.545,-20.49%
20230705,2.09,1.855,2.1,1.455,136811116.8,136811117,0.00%,-0.26,-12.29%
20230706,1.945,1.685,1.945,1.445,133020780.7,133020781,0.00%,-0.17,-9.16%
20230707,1.8,1.765,1.9,1.705,131348384.6,131348385,0.00%,0.08,4.75%
20230710,1.9,1.82,1.935,1.75,134213435.7,134213436,0.00%,0.055,3.12%
20230711,1.94,1.855,1.94,1.63,133754873.9,133754874,0.00%,0.035,1.92%
20230712,1.89,1.855,1.9,1.7,135870798.9,135870799,0.00%,0,0.00%
20230713,1.85,1.775,1.89,0.3,137357064.2,137357064,0.00%,-0.08,-4.31%
20230714,1.93,1.81,2,1.51,133708007.3,133708007,0.00%,0.035,1.97%
20230717,1.91,1.73,1.99,0.96,138037053.2,138037053,0.00%,-0.08,-4.42%
20230718,1.945,1.735,1.945,1.61,134963414,134963414,0.00%,0.005,0.29%
20230719,1.9,1.805,2.045,1.74,134117164.1,134117164,0.00%,0.07,4.03%
20230720,1.87,1.79,1.89,1.755,132526491.3,132526491,0.00%,-0.015,-0.83%
20230721,1.85,1.91,2.21,1.8,130572534.6,130572535,0.00%,0.12,6.70%
20230724,1.945,1.885,1.98,1.82,135488214.9,135488215,0.00%,-0.025,-1.31%
20230725,2,1.94,2.3,1.25,135882616.1,135882616,0.00%,0.055,2.92%
20230726,2.09,1.855,2.09,1.4,136087274,136087274,0.00%,-0.085,-4.38%
20230727,1.98,1.765,1.98,1.35,133453703.1,133453703,0.00%,-0.09,-4.85%
20230728,2.48,2.145,2.525,1.9,128354371.7,128354372,0.00%,0.38,21.53%
20230731,2.095,1.965,2.2,1.4,135489744.2,135489744,0.00%,-0.18,-8.39%
20230801,1.89,1.8,2,1.62,132436718.3,132436718,0.00%,-0.165,-8.40%
20230802,1.87,1.71,1.88,1.65,129171022.7,129171023,0.00%,-0.09,-5.00%
20230803,1.8,1.565,1.8,1.105,126522382.4,126522382,0.00%,-0.145,-8.48%
20230804,1.68,1.675,1.765,1.55,123354057.2,123354057,0.00%,0.11,7.03%
20230807,1.79,1.73,1.8,1.6,126321306.3,126321306,0.00%,0.055,3.28%
20230808,1.85,1.715,1.85,1.655,122344724.7,122344725,0.00%,-0.015,-0.87%
20230809,1.77,1.715,1.83,1.65,122382703.5,122382704,0.00%,0,0.00%
20230810,1.77,1.62,1.79,1.17,121126997.5,121126998,0.00%,-0.095,-5.54%
20230811,1.75,1.725,1.76,1.665,122828132.3,122828132,0.00%,0.105,6.48%
20230814,1.82,1.87,1.95,1.7,123113059,123113059,0.00%,0.145,8.41%
20230815,1.89,1.95,2.055,1.845,126110404.3,126110404,0.00%,0.08,4.28%
20230816,1.95,1.99,2.1,1.905,123622872,123622872,0.00%,0.04,2.05%
20230817,1.99,1.865,2.08,1.61,123966821.3,123966821,0.00%,-0.125,-6.28%
20230818,2,1.92,2.21,1.85,124333083.5,124333084,0.00%,0.055,2.95%
20230821,1.955,1.94,2.05,1.875,126792395.9,126792396,0.00%,0.02,1.04%
20230822,2.01,1.935,2.1,1.75,123949425.1,123949425,0.00%,-0.005,-0.26%
20230823,2,1.93,2.05,1.895,125031560.9,125031561,0.00%,-0.005,-0.26%
20230824,1.99,1.825,2,1.705,128687730.4,128687730,0.00%,-0.105,-5.44%
20230825,1.98,2.06,2.32,1.8,128491465.5,128491466,0.00%,0.235,12.88%
20230828,2.25,2.175,2.4,1.955,132864311.2,132864311,0.00%,0.115,5.58%
20230829,2.225,2.415,2.82,2.02,134448230,134448230,0.00%,0.24,11.03%
20230830,3.005,3.625,5.1,2.65,125276479.4,125276479,0.00%,1.21,50.10%
20230831,2.71,1.975,2.8,0.015,126771608.2,126771608,0.00%,-1.65,-45.52%
20230901,2.05,1.885,2.085,1.355,127078222.4,127078222,0.00%,-0.09,-4.56%
20230904,1.945,1.825,1.95,1.75,131124619.6,131124620,0.00%,-0.06,-3.18%
20230905,1.84,1.755,1.895,1.67,127934580.9,127934581,0.00%,-0.07,-3.84%
20230906,1.84,1.93,2.05,1.76,129607513.3,129607513,0.00%,0.175,9.97%
20230907,1.995,1.98,2.06,1.85,128009631.6,128009632,0.00%,0.05,2.59%
20230908,2.15,2.04,2.17,1.725,129287971.8,129287972,0.00%,0.06,3.03%
20230911,2.05,2,2.1,1.115,132524804,132524804,0.00%,-0.04,-1.96%
20230912,2,1.905,2.055,1.79,130150952.1,130150952,0.00%,-0.095,-4.75%
20230913,1.95,1.865,1.975,1.795,130123064.1,130123064,0.00%,-0.04,-2.10%
20230914,1.945,1.875,1.99,1.815,128790028.9,128790029,0.00%,0.01,0.54%
20230915,1.945,1.93,2.09,1.88,128795451.7,128795452,0.00%,0.055,2.93%
20230918,2,2.055,2.2,1.99,134804386,134804386,0.00%,0.125,6.48%
20230919,2.15,2.115,2.245,1.62,135735435.3,135735435,0.00%,0.06,2.92%
20230920,2.195,2.11,2.2,2.02,135695533.4,135695533,0.00%,-0.005,-0.24%
20230921,2.245,2.035,2.25,1.86,135392827.1,135392827,0.00%,-0.075,-3.55%
20230922,2.2,2.2,2.6,2.05,137375439.1,137375439,0.00%,0.165,8.11%
20230925,2.2,2.54,2.7,1.72,141497961.1,141497961,0.00%,0.34,15.45%
20230926,2.96,3.98,4.9,2.8,128878317.6,128878318,0.00%,1.44,56.69%
20230927,5,4.525,5.495,4,114742348.1,114742348,0.00%,0.545,13.69%
20230928,3.2,3.9,4.245,3.2,118382089.9,118382090,0.00%,-0.625,-13.81%
20231009,2.18,2.995,4.2,2.1,167617877.5,167617878,0.00%,-0.905,-23.21%
20231010,2.495,2.155,2.505,1.4,154463930.8,154463931,0.00%,-0.84,-28.05%
20231011,2.245,2.005,2.255,1.86,145500894.7,145500895,0.00%,-0.15,-6.96%
20231012,2.05,1.9,2.15,1.83,138100844.7,138100845,0.00%,-0.105,-5.24%
20231013,1.975,2.015,2.15,1.81,133149349.2,133149349,0.00%,0.115,6.05%
20231016,2,2.015,2.1,1.8,139562851.7,139562852,0.00%,0,0.00%
20231017,2.05,1.965,2.05,0.15,136960418.7,136960419,0.00%,-0.05,-2.48%
20231018,2.045,2.035,2.08,1.955,134279814.5,134279814,0.00%,0.07,3.56%
20231019,2.1,2.845,3.72,2.1,133471691,133471691,0.00%,0.81,39.80%
20231020,3.2,2.725,3.765,2.43,133268152.9,133268153,0.00%,-0.12,-4.22%
20231023,2.88,2.645,2.88,2.42,141788342.6,141788343,0.00%,-0.08,-2.94%
20231024,2.8,2.915,3.495,2.6,143193113.2,143193113,0.00%,0.27,10.21%
20231025,2.7,2.025,3,1.525,140491478,140491478,0.00%,-0.89,-30.53%
20231026,2.075,1.865,2.2,1.75,136773593.3,136773593,0.00%,-0.16,-7.90%
20231027,2.2,2.085,2.9,1.51,136923213.5,136923214,0.00%,0.22,11.80%
20231030,2.695,3.36,3.92,2.5,138717006.2,138717006,0.00%,1.275,61.15%
20231031,2.9,2.91,3.72,0.935,144384553.1,144384553,0.00%,-0.45,-13.39%
20231101,2.7,2.13,3.655,1.81,140468676.1,140468676,0.00%,-0.78,-26.80%
20231102,2.1,1.73,2.15,1.605,132438435.8,132438436,0.00%,-0.4,-18.78%
20231103,1.85,1.825,1.95,1.67,128734787.7,128734788,0.00%,0.095,5.49%
20231106,2.09,1.87,2.09,1.75,133953705.2,133953705,0.00%,0.045,2.47%
20231107,1.995,1.865,2,1.8,132449936.8,132449937,0.00%,-0.005,-0.27%
20231108,1.98,1.92,2.125,1.865,136052163.5,136052164,0.00%,0.055,2.95%
20231109,1.995,1.905,1.995,1.825,135465732.3,135465732,0.00%,-0.015,-0.78%
20231110,1.94,1.975,2.145,1.915,135424133.4,135424133,0.00%,0.07,3.67%
20231113,2.095,2.07,2.16,1.975,141767111,141767111,0.00%,0.095,4.81%
20231114,2.15,2.165,2.26,1.805,139239617.4,139239617,0.00%,0.095,4.59%
20231115,2.2,2.21,2.5,2.165,135649912.1,135649912,0.00%,0.045,2.08%
20231116,2.3,2.415,3.1,2.2,135207462.1,135207462,0.00%,0.205,9.28%
20231117,2.4,2.39,2.45,2.1,134708865.4,134708865,0.00%,-0.025,-1.04%
20231120,2.39,2.335,2.39,1.885,137365182.5,137365182,0.00%,-0.055,-2.30%
20231121,2.375,2.28,2.395,1.91,133887247.5,133887248,0.00%,-0.055,-2.36%
20231122,2.35,2.445,2.69,2.31,135873786.3,135873786,0.00%,0.165,7.24%
20231123,2.47,2.44,2.55,1.82,139094950.8,139094951,0.00%,-0.005,-0.20%
20231124,2.495,2.47,2.645,2.23,140742985,140742985,0.00%,0.03,1.23%
20231127,2.5,2.47,2.85,2.05,146288868.4,146288868,0.00%,0,0.00%
20231128,2.7,2.64,3.165,2.5,148260596.6,148260597,0.00%,0.17,6.88%
20231129,4.1,6.875,7.7,4.1,142709167.2,142709167,0.00%,4.235,160.42%
20231130,3.5,2.905,3.88,2.01,144299066.8,144299067,0.00%,-3.97,-57.75%
20231201,2.3,2.955,4.55,2.2,145674411.9,145674412,0.00%,0.05,1.72%
20231204,2.395,2.385,2.695,1.31,145866723.8,145866724,0.00%,-0.57,-19.29%
20231205,2.38,2.07,2.5,1.515,138858851.1,138858851,0.00%,-0.315,-13.21%
20231206,2.35,2.11,2.38,2.005,136705791.2,136705791,0.00%,0.04,1.93%
20231207,2.28,2.265,2.365,2.12,133416040.6,133416041,0.00%,0.155,7.35%
20231208,2.295,2.6,3,1.95,134603400.3,134603400,0.00%,0.335,14.79%
20231211,2.4,2.47,2.71,1.365,137651862.1,137651862,0.00%,-0.13,-5.00%
20231212,2.59,2.22,2.635,1.82,133908241.2,133908241,0.00%,-0.25,-10.12%
20231213,2.3,2.15,2.39,2.06,133458028.6,133458029,0.00%,-0.07,-3.15%
20231214,2.27,2.105,2.27,1,134759791,134759791,0.00%,-0.045,-2.09%
20231215,2.185,2.19,2.25,1.72,133011601.7,133011602,0.00%,0.085,4.04%
20231218,2.185,2.405,2.65,2,137138794.1,137138794,0.00%,0.215,9.82%
20231219,2.4,2.435,2.5,2,136721400.6,136721401,0.00%,0.03,1.25%
20231220,2.445,2.22,2.49,0.85,136160631,136160631,0.00%,-0.215,-8.83%
20231221,2.38,2.165,2.39,1.96,133938651.1,133938651,0.00%,-0.055,-2.48%
20231222,2.345,2.415,2.775,2,135587355.8,135587356,0.00%,0.25,11.55%
20231225,2.49,2.395,2.795,1.55,146159853.3,146159853,0.00%,-0.02,-0.83%
